Requirement ID,Authoritative file,Block SHA-256,Direct fields parsed,Direct fields unresolved,Result,Defect details
KBDL-A11Y-001,accessibility.md,259153afa1f005f9b1e387a0d8d8452e820383eb24ca22be36211be0c4f973a3,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-PRN-007,principles.md,0f74a0b1cfa46dda9a5f340f13c34d2d733e756ca8b102d95be5f7814f6054b7,Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Specification location; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-PRN-008,principles.md,d72d6a02e9fe2b15bd1c5fe4f8b618f68799d389e85e4a3e7d2a85ddc97474ff,Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Specification location; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-001,profiles.md,91ce2882d43d010d7cacc30103a260acbe741e514f038313356c678b9defeaa4,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-002,profiles.md,8eae39ab2420367dadbb7d0a05b3fcd39a1505ba26356202fe0243a63c11c020,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-003,profiles.md,b5522da2284f0803ea367744997ed09825499bfa54a44aa509087c73074e0af4,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-004,profiles.md,3a71a32ba1e95cfacb5f0a3e8dc0d20c3b40832d4ff0d10d366b6b2e79077135,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-005,profiles.md,cd80d0d9e2389904a12031e29693b06cbcb2c7570eb9a76859ecec94d0021ddf,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-006,profiles.md,76abcb5f4221be9982fd1c1d348a881c2da4addbf13bea9c09518b5e206a540a,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-007,profiles.md,fd321abe1eb193c018a7cbecabca9eb2f468e56c4d5864e2a61fc2131c4f3868,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-008,profiles.md,48b2ec79485db5033ee7c6c208fd86aba6ad4505bb307b1bc41910f30c64c8a7,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-009,profiles.md,0f961211c0b6a6945cab1e9b9f665a680b203836a61a1de70ae80f9d947f4906,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-010,profiles.md,fd44e5ee140c4b3bedd4317c18a5b85a4c6fcb628506d025d8c7cc802abc0712,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-011,profiles.md,b09c9d766530109c65aa4fbb0755720257c7c62d1ae589a103009186701dee4c,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-012,profiles.md,bf31cd1b1e6c469125a40d2322a688266cf8498e409adcc3f770a4af8d79e2e1,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-013,profiles.md,4a0cc403ce3e24a4ae22c095230f90ffbf559c01ba4bf72c5d1d46b9d2f9f30c,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-014,profiles.md,bc6e656f6af3791f632b51f6d0894842f1de680062b0505c9ebe52d8880dfed4,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-015,profiles.md,234b1ae795408c67d29430fc6397cedd90d2d57b065ea0937a67069f98bf8f9b,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-016,profiles.md,940412c0908ccf15f8f10cd0c7e472d400d3ded6466d30d0c1cf58fa6e43abaa,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-017,profiles.md,213df05aa8cfe902474a7f449e68de297df7e7047a60b99d15791db02800ae1e,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-018,profiles.md,e0bd6b8798d404985a5439839d0b6077ee5da4aeaff5dd2d3f36b1fdd4255ce1,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-019,profiles.md,99ca2eb30b65c3d04a624b97eb453b168845f4ba12ec9341f4bf591d2caf0ef3,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-020,profiles.md,337b89b6ae1a8c4429b1d7052e26eaf9ccd787b0bf123655de1505bd336a8803,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-021,profiles.md,6b8b61107a0f8d66c4ff33cd05e86f865b864af1ce748ee3113810f8b836a622,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-022,profiles.md,4683c94359718529cbc158a83b8f9282daee8a7972a96a05f49e23d9cea0fbaa,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-023,profiles.md,43d5f4c6b374f0c8cd83903c6cba98f75a3528b5ed2f545f9c49aab1990a716b,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-024,profiles.md,1f01b7ae095a56d575f76bb66dae4c8508ff1a5d7039d5de7d9e79e3b710e6d8,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-025,profiles.md,d5a73474334ee9577daa544baaf1e3e111a80dba8146faedb53e239a386200b3,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-026,profiles.md,3a92862932efbbca8d5542047c5f80a678491d3e6ee6e74635cdbce59f85be9d,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-027,profiles.md,b25c9c33fc318e39cb70b1e6bd1dd0fa26a14e68b338204e9d164b9688c3cedd,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-028,profiles.md,68b62b0d3b120e8d169ae2a1757079f183bd93969b6f7a7dbaea7741b2f1ee4f,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-PRO-029,profiles.md,8695e7ab6c477ccfd5bce127d6a3d95d93360d386f621b4e5f1927eab61e7927,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Validation method; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-001,responsive.md,fd70fe65e568a46c171cf35196b4cd8ef8d31bc4bd08b7cc7be7b334eaf45faa,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-002,responsive.md,316b7543ee5b3f62c68e89c6ddd4514c902d988a50840352d0f5b571f0ddfda5,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-003,responsive.md,d0acd19c1274de44d4d829be871629081a3caf949ee6cd5d4dabe2bcc8178410,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-004,responsive.md,27a18d59faf0397048745c0c0607a96bbbdfc822948b3ed5c6b71901ccee30b4,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-005,responsive.md,79ebd61a437e54e784b7720f02091c966d1c3dcedb3ad74b0bf0624e2370ed1e,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-006,responsive.md,8d90c13d43d527e8373fd1ef0e59c7edf53360507642f7430b33f5912ea595b6,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-007,responsive.md,58fdf167dc03c59b4cd7a75ae63e6fa454a53c76f0d1513270efd3cba952b11e,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-008,responsive.md,457d9e2b35fdf7a022cd4382609a41c1887954ff550b258f410576c49a5a4050,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-009,responsive.md,f716863ff07b96b0f1566d87c8a2782dc0901f1c87d83c4c2c476f3f6b8c3eff,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-010,responsive.md,bfab2c4bb146239f0f84d70b076a66381467d9a288453ca52db786b2d10cbdad,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-011,responsive.md,ca0cd6da5abf9fbd2ec617a837bd7f3b617d22bd8c925a0c1c88834c2dae460c,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-012,responsive.md,e4d319d801d64938a53ece71e8885ca917ff7d09b31e66fa097cd28329500db2,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-013,responsive.md,a906adca72b843596843b2bf1c199cea41f82a2e3c67554d660c15b82f83bba7,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-014,responsive.md,be80d55f016a38b8f414680a52151bf0dad2f38ef48b54af2fc849034221d254,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-015,responsive.md,1702bd138699c96c0bb672ecf8327341b0e9d2a702dd2f7b13b0fae7a0cd87f4,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-016,responsive.md,90be6795128f8aa58e53c287a60a906a4b30771c185158e2f443062f5d9257e2,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-017,responsive.md,9986cbf95033948f31bc710069624165e931c050e2a2c6a3129ffb799dd6c34c,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-018,responsive.md,fc972f6e5591c2f8647e9ef2030050feb905587f0c5ca2f4c6972b0d0beb86c6,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-019,responsive.md,d314e3cb55e0055c0ad2a6d9d81ae3b1c8aad16344ba887ba725f5295b0dabb9,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-020,responsive.md,f9834580b77d6baf92dae9fe6ac3becd9d2d72dac9fc331bfc41492873b2977d,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-021,responsive.md,ab1f74fd9d9920175e74894f23063241147d525d0208366f123b7790c94f15f3,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-RSP-022,responsive.md,b9c550d6116d6a5904a5a9791e67bd1711183ef59d477d7636415f3ecf36b95e,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-001,themes/README.md,035786e35420ce531bc8e498c813f4cae33db27dcd32b69d4b7f0be843a17337,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-002,themes/README.md,995a61e8099894272a905bfb0e876c7835ef2996182bd177a5afb924c734b1ad,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-003,themes/README.md,64b80da364e65428f1f779686c62941123d0d053a6c98ae26d530c889089e6f2,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-004,themes/README.md,a89e2ff821025ed0598e8e1a603cb35d69956cb3ee66afc35cc6ee893fd00bca,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-005,themes/README.md,da9130eb1e0aaa9579230bde0bf1bf55f2442ede0c8b346314f3b2afc25556a4,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-006,themes/README.md,35c3e72bd409f464ab3259367dc322ecfe76843dde170ce269036bb20c6132f9,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-007,themes/README.md,4f1517ce0d98d2731992351980cbad000af5493c19a741476cd02ce9c12b0801,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-008,themes/README.md,4dc264b1f7222facf648a41226578caf8de8c0488e281e738516590d6be9e171,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-009,themes/README.md,7503cf273c8e34f080ec224ba7c6129fb4746713c17bc809bce7d11a69dba7ad,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-010,themes/README.md,bd46c59fd5cf1ad5b70f5908601cefa5cb3c51df1f71855deb25227d0ede4c08,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-011,themes/README.md,1e46f57f5193952307ea8d1f3b9fee9d920bb3d3a9df20c2c343d947c6c9fdee,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-012,themes/README.md,f8ce27cdb31745412cf2a66cd37e9ca3481b37fbdeda071c91428931b3e05447,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-012a,themes/README.md,b80b12498df301f279ae9c332129fee7faee1a297e90b4da90ac9c67db52e1d7,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-013,themes/README.md,73d0bd6597aae652392f5f6e022de0394105b7912a638e81176f1139ebf124ea,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-014,themes/README.md,5a80e63ec0d0eae0061185049c4ccbc6dab453b08177a0408f00fb69e7486b4a,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-THM-015,themes/README.md,8e4a5ef0119bf9797b00901eddb1b799ad90c9cd6286d79587ca85b7e7c43144,Specification location; Lifecycle status; Provenance; Validation classification; Validation method,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Authority; Validation evidence; Known limitation; Packet or tracking destination; Pending dependencies; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-001,validation.md,16ff79499e14d579986933d86dabe574daed5f4018571753a168ff92e1097435,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-002,validation.md,3f33008cb5123344ecb43745934063982f4cce91ef9743c8ae3b1c22afc70c95,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-003,validation.md,4952cb038d7584faaac5423f26bcd7f40ea3a62bfda179445078337873034887,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-004,validation.md,c0d28723589119fdd9246aa0d02d7dd0f3d01e18541239d485a44d9bb86f5dd5,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-005,validation.md,46514169ba0bb0cbaedd89ad8e3d909a66d3d157218398a71c205d925efc919c,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-006,validation.md,5d3a70068f1e68d1fd4d49f273c8f33d29bbcf428695e86f1738bfc18b3c65ea,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-007,validation.md,016fa5eb7bb1a18f069a8d16f44a4a1130a90278a53a7d370e73aef13ea9bfff,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-008,validation.md,5f12b64621e0e4417cac8e6c3c98928d8de5f74506f9a4513465ac6c24e25926,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-009,validation.md,6cb9b762519608d3a73836ae39626ed48c9d05003384f59ec28d9f5630b376a3,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
KBDL-VAL-010,validation.md,004c192e49f2408cbc15611c78b0f61af1d9949273cb287a5d357649abd06170,Specification location; Lifecycle status; Provenance; Validation classification; Authority; Known limitation; Pending dependencies,Blueprint section; Roadmap prompt; Verified scope; Not-verified scope; Validation method; Validation evidence; Packet or tracking destination; Related decision; Notes or exclusions,PASS,None
