Requirement ID,Readable group,Group source values,Ledger row SHA-256,Effective fields complete,Conflict
KBDL-PRN-005,19,Blueprint section:group='Stable and variable identity elements';ledger='Stable and variable identity elements';match=True | Roadmap prompt:group='KBDL-002';ledger='KBDL-002';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,3ad095f5bd5a9120b05617c67d134585cbe1dbec9ac0c4f0ed2bcbc7a6c64abe,True,None
KBDL-PRN-006,20,Blueprint section:group='Design-decision hierarchy and conflict handling';ledger='Design-decision hierarchy and conflict handling';match=True | Roadmap prompt:group='KBDL-002';ledger='KBDL-002';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,2ff34f624cd6b91970d5c729e3c7d414ac39429636fc9bed96ad3ce180f98123,True,None
KBDL-PRN-007,21,Blueprint section:group='Profile-level interpretation of shared principles';ledger='Profile-level interpretation of shared principles';match=True | Roadmap prompt:group='KBDL-002';ledger='KBDL-002';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,fa4edf5833cdcbe2614b206425e141b67714b34570ce60c643cde4275c08aefc,True,None
KBDL-PRN-008,22,Blueprint section:group='Conceptual examples distinguishing conformance from non-conformance';ledger='Conceptual examples distinguishing conformance from non-conformance';match=True | Roadmap prompt:group='KBDL-002';ledger='KBDL-002';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,4310439466f7ddca47917bbb04aab7b9381e8fcc4243545c5021a17e38622d47,True,None
KBDL-PRO-001,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,b4827f7420629072148780e852a687f3a395d3019a854b96205c1f70de4bc90b,True,None
KBDL-PRO-002,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,760a2ca01da127fe7c1be7e29231e62138bbc63687da8b19a42dd2a802fb6915,True,None
KBDL-PRO-003,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,0ef7bf73c3f9ba20b2e1c2cb5ae0f6861cd4400b7c8988ddf026c0e4d353c1b4,True,None
KBDL-PRO-004,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,a095e622cc24934b26c733a7fd0f1e1f4a02bd6e89765dd95c347daeeef47270,True,None
KBDL-PRO-005,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,c73b8be5bffe0e109650bbeb2ed7014d5dd7809f7febdbf6328be22942df60ec,True,None
KBDL-PRO-006,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,98b9d40a9f7768ed2aeb63f0b9e758c2acdebc90de27dc5ae9ae49edc2750559,True,None
KBDL-PRO-007,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,43e7e1632cbd92edbe57df1cd6935497f3a3fe46cafc5af033fe1c609ea8e854,True,None
KBDL-PRO-008,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,f93d576fa10ab05e3193c7b71685881d3af407a36718df74d101bea8158df106,True,None
KBDL-PRO-009,62,Blueprint section:group='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';ledger='Profile architecture; terminology; locked/controlled/open classification; profile selection and declaration';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,261c12c16b19cf137ee07095bb772501de6bf309a6aadbab3ec22a4a6a61de48,True,None
KBDL-PRO-010,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,92a3d7414dd9fb021b47d5af6c34ccd1ddf8256621f07b9b1a08c74ff567455f,True,None
KBDL-PRO-011,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,7bfb455464da01ebe735b719e138d9780b396ffc196344daa8fdf9ea54ae00ba,True,None
KBDL-PRO-012,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,5580d203c3abfe005240e8cd94dbba3fe63a0de40f4652ed92da2ea7b54f106f,True,None
KBDL-PRO-013,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,82c7599dfbefed7732a9f37b2d8c021293a9d03aab804ed4424af6b2ed8a722b,True,None
KBDL-PRO-014,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,d753188259bf73403846aa0628d070131ee9d24454c92d5d64bdf6cba089bc00,True,None
KBDL-PRO-015,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,82c59ae714e89898dd9cc45811d51c4b383de1d1ff4595ad29ba23f26b03c4a6,True,None
KBDL-PRO-016,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,7f260f8d94038f58e432b131bcf7ea1ea0fcd266bd526e44759e716e11e95290,True,None
KBDL-PRO-017,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,5592d1af225688ec50dec7a7e4d5ffa1a80a83766448a30a2ca054a1be107e4b,True,None
KBDL-PRO-018,63,Blueprint section:group='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';ledger='Showcase Profile; Precision Profile; Flow Profile; component interpretation per profile';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,10bc3f8bceec4a59fb16ea33ecf41bd8bed4dc46213c013172bc9af49da89ea8,True,None
KBDL-PRO-019,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",194518290f25b34d8581380215232b68400b4142eb1f84c1cebbd5a484a39f6f,True,None
KBDL-PRO-020,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",645aa803bfeca014660a8c11418166134555fe572fd1dcc9bd903e0e46d6b1a0,True,None
KBDL-PRO-021,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",0900fd4e4b5d10cdb7b45e851d2449c160915ea735e2785a4d9dc19cdd7f7ac9,True,None
KBDL-PRO-022,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",05cc7027d18b69e210dc177672dfab99cc8f3a9ef8cf9682d6303ba3a9f29c63,True,None
KBDL-PRO-023,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",a1ddf8701ab9f60c86fe6d3969208e396b7100e055939220847cecab80c5aa2a,True,None
KBDL-PRO-024,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",24c4b0bb8ef829286fe227edfcf66f8fcfba1be3ba218c5fa3f683b8f94e5693,True,None
KBDL-PRO-025,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",bf82926a2528a55736d810f4b7f31b1ded5228d22b75bf137c4022cd22508ea7,True,None
KBDL-PRO-026,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='Confirmed';ledger='Confirmed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",65d67fa90c4077aef6720d369a8907e076775495c6d930b32790866d126512e7,True,None
KBDL-PRO-027,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",139995a7ffe3b49f34bd03d18cc094bbd4acf05d99467f1236ef04647be7f0f3,True,None
KBDL-PRO-028,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",bc65ed441985a71b445081674e5bdd23a3adc75e2e8272cbcaa40c55eab6b61f,True,None
KBDL-PRO-029,64,"Blueprint section:group='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';ledger='Principles/core-component/system-component mapping; content and communication; security, privacy, and correctness; profile conflicts; profile adoption and change management';match=True | Roadmap prompt:group='KBDL-009';ledger='KBDL-009';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Provenance:group='Assumed';ledger='Assumed';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True",34333b9b9b55c7e565037a67b63b05d1018227f888695e4f9ddb069fee45fce0,True,None
KBDL-RSP-001,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,f9949ed0d0b128b4bb861adc4271eaa3bf9063eb53caee3c656d509d7028a00b,True,None
KBDL-RSP-002,48,Blueprint section:group='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';ledger='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,93c24b9b8db9c7b3781644fdfe6d29b66dbcdd18c01829ef4fa77abaa3d03eab,True,None
KBDL-RSP-003,48,Blueprint section:group='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';ledger='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,14f3caeb88bf428000517c6102a690f40a0b2f8f2554e13d7360e8c70ce539e9,True,None
KBDL-RSP-004,48,Blueprint section:group='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';ledger='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,38a125df448a531ba8f621f8ce75c164822422d520b359b2812185c8aba6adc3,True,None
KBDL-RSP-005,48,Blueprint section:group='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';ledger='Exact breakpoint thresholds; grid column counts; container widths and reading measures; gutters and responsive spacing';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,61cd764e7672d0552ad391968366f490e5ecc3a68290f5f63ca18755f0d0f862,True,None
KBDL-RSP-006,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,38f1311a992e8b3d97b4656091fa2e03346c7ef38b43c9e5f98810bdcb9c2060,True,None
KBDL-RSP-007,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,ed6f2121a2b9484fd0ee10b188628ee6f7ebe272b66492c1622a617babcf39a7,True,None
KBDL-RSP-008,49,Blueprint section:group='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';ledger='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,6bbcc66df2e90966a4e84a202251901b56f58e98e447daca529af7c146ecf6e8,True,None
KBDL-RSP-009,49,Blueprint section:group='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';ledger='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,1f636797adb44206c8f469712958d8b56518781bbe96b465f0c8a247d2b23cf0,True,None
KBDL-RSP-010,49,Blueprint section:group='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';ledger='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,6613a74ef24418aee85bc00ec6a474004045c80ee92d3e3e5adeced89971ded5,True,None
KBDL-RSP-011,49,Blueprint section:group='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';ledger='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Recommended';ledger='Recommended';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,fda481410e97d6f4ffd4640ebcfc7514b67f5d2cb83cadb8d7de24e0599c5bc8,True,None
KBDL-RSP-012,49,Blueprint section:group='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';ledger='Navigation adaptation; content-density adaptation; media and image adaptation; data-dense/tabular content; full-bleed and asymmetric layouts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,7606ad6075de7275ed2dc5e728bea2c96a8224b7f9c8e1b5bfb7d518f5fb03de,True,None
KBDL-RSP-013,50,Blueprint section:group='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';ledger='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,51d1d7662d9661622baae36cbf6f9d995ff2c5c3730d2a0085330315056950c3,True,None
KBDL-RSP-014,50,Blueprint section:group='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';ledger='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,e9c9f5e03627b1210c6677837bc45d598e1831cb96c01e3b1e3a202e857cee0b,True,None
KBDL-RSP-015,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,ba7d43ee84d490239c8ccdba7bf23759d64030b86c6dd3b789d663f1d27c8022,True,None
KBDL-RSP-016,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,916b7976189ee34be416be3c8ed42354768b659c26aeb13ed517765459ee3cb3,True,None
KBDL-RSP-017,50,Blueprint section:group='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';ledger='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,a1fa2c97008b3fbea39359b9fa99fc2c51f4ec497d5bf2b7a6e5c288e766dc26,True,None
KBDL-RSP-018,50,Blueprint section:group='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';ledger='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,b0c7a0f3cbe78b2b6796b463932e547519c5dd1466bafc53d8114c4926cebc0b,True,None
KBDL-RSP-019,50,Blueprint section:group='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';ledger='Sticky/fixed regions; safe areas; virtual-keyboard behavior; touch/pointer/keyboard/hybrid input; hover-independent discoverability';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,792ea0eb2af7b7cc1536f26c8060a4dc5c493fd30f9a7802614985d19e43f1b2,True,None
KBDL-RSP-020,47,Blueprint section:group='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';ledger='Responsive-content priority; layout reflow; source/reading order; orientation; zoom and enlarged text; responsive focus management';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,b5a25c6924184403de0b0fdbe550dfa0663f64294098f48f083b675784d7d27b,True,None
KBDL-RSP-021,51,Blueprint section:group='Responsive motion behavior; performance and low-capability contexts';ledger='Responsive motion behavior; performance and low-capability contexts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,6308ae603b7084e38d1dba1726ab68c0c06b761a1fb23b33b23ff7038520675a,True,None
