Defect ID,Requirement ID,Category,Details
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-030:Validation classification,KBDL-MOT-030:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-030:Known limitation,KBDL-MOT-030:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-031:Validation classification,KBDL-MOT-031:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-031:Known limitation,KBDL-MOT-031:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-032:Validation classification,KBDL-MOT-032:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-033:Validation classification,KBDL-MOT-033:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-034:Validation classification,KBDL-MOT-034:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-MOT-034:Known limitation,KBDL-MOT-034:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-001:Known limitation,KBDL-PRN-001:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-002:Validation classification,KBDL-PRN-002:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-002:Known limitation,KBDL-PRN-002:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-003:Validation classification,KBDL-PRN-003:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-003:Known limitation,KBDL-PRN-003:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-004:Validation classification,KBDL-PRN-004:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-004:Known limitation,KBDL-PRN-004:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-005:Validation classification,KBDL-PRN-005:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-005:Known limitation,KBDL-PRN-005:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-006:Validation classification,KBDL-PRN-006:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-006:Known limitation,KBDL-PRN-006:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-007:Validation classification,KBDL-PRN-007:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-007:Known limitation,KBDL-PRN-007:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-008:Validation classification,KBDL-PRN-008:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-PRN-008:Known limitation,KBDL-PRN-008:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-001:Known limitation,KBDL-PRO-001:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-002:Known limitation,KBDL-PRO-002:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-003:Known limitation,KBDL-PRO-003:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-004:Known limitation,KBDL-PRO-004:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-005:Known limitation,KBDL-PRO-005:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-010:Known limitation,KBDL-PRO-010:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-011:Known limitation,KBDL-PRO-011:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-012:Known limitation,KBDL-PRO-012:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-013:Known limitation,KBDL-PRO-013:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-014:Known limitation,KBDL-PRO-014:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-015:Known limitation,KBDL-PRO-015:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-019:Known limitation,KBDL-PRO-019:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-020:Known limitation,KBDL-PRO-020:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-021:Known limitation,KBDL-PRO-021:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-022:Known limitation,KBDL-PRO-022:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-023:Known limitation,KBDL-PRO-023:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-PRO-024:Known limitation,KBDL-PRO-024:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-001:Known limitation,KBDL-RSP-001:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-002:Validation classification,KBDL-RSP-002:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-003:Validation classification,KBDL-RSP-003:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-004:Validation classification,KBDL-RSP-004:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-005:Validation classification,KBDL-RSP-005:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-006:Authority,KBDL-RSP-006:Authority,UNRESOLVED_FIELD_SOURCE,Authority graph
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-006:Known limitation,KBDL-RSP-006:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-007:Known limitation,KBDL-RSP-007:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-008:Known limitation,KBDL-RSP-008:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-009:Known limitation,KBDL-RSP-009:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-010:Known limitation,KBDL-RSP-010:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-011:Known limitation,KBDL-RSP-011:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-012:Known limitation,KBDL-RSP-012:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-013:Authority,KBDL-RSP-013:Authority,UNRESOLVED_FIELD_SOURCE,Authority graph
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-013:Known limitation,KBDL-RSP-013:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-014:Validation classification,KBDL-RSP-014:Validation classification,UNRESOLVED_FIELD_SOURCE,Normative record
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-014:Known limitation,KBDL-RSP-014:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-015:Known limitation,KBDL-RSP-015:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-016:Known limitation,KBDL-RSP-016:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-017:Known limitation,KBDL-RSP-017:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-018:Known limitation,KBDL-RSP-018:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-019:Authority,KBDL-RSP-019:Authority,UNRESOLVED_FIELD_SOURCE,Authority graph
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-019:Known limitation,KBDL-RSP-019:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-020:Known limitation,KBDL-RSP-020:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-021:Known limitation,KBDL-RSP-021:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-RSP-022:Known limitation,KBDL-RSP-022:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-001:Known limitation,KBDL-THM-001:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-002:Validation evidence,KBDL-THM-002:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-003:Known limitation,KBDL-THM-003:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-005:Known limitation,KBDL-THM-005:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-006:Known limitation,KBDL-THM-006:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-007:Validation evidence,KBDL-THM-007:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-008:Validation evidence,KBDL-THM-008:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-012:Known limitation,KBDL-THM-012:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-012a:Known limitation,KBDL-THM-012a:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-013:Known limitation,KBDL-THM-013:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-014:Known limitation,KBDL-THM-014:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-THM-015:Known limitation,KBDL-THM-015:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-001:Validation method,KBDL-VAL-001:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-001:Validation evidence,KBDL-VAL-001:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-002:Validation method,KBDL-VAL-002:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-002:Validation evidence,KBDL-VAL-002:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-003:Validation method,KBDL-VAL-003:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-003:Validation evidence,KBDL-VAL-003:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-003:Known limitation,KBDL-VAL-003:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-004:Validation method,KBDL-VAL-004:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-005:Validation method,KBDL-VAL-005:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-005:Validation evidence,KBDL-VAL-005:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-005:Known limitation,KBDL-VAL-005:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-006:Validation method,KBDL-VAL-006:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-006:Validation evidence,KBDL-VAL-006:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-006:Known limitation,KBDL-VAL-006:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-007:Validation method,KBDL-VAL-007:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-008:Validation method,KBDL-VAL-008:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-008:Known limitation,KBDL-VAL-008:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-009:Validation method,KBDL-VAL-009:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-009:Validation evidence,KBDL-VAL-009:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-010:Validation method,KBDL-VAL-010:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-010:Known limitation,KBDL-VAL-010:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-011:Validation method,KBDL-VAL-011:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-011:Known limitation,KBDL-VAL-011:Known limitation,UNRESOLVED_FIELD_SOURCE,Not-verified/excluded scope relationship
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-012:Validation method,KBDL-VAL-012:Validation method,UNRESOLVED_FIELD_SOURCE,UNRESOLVED
UNRESOLVED_FIELD_SOURCE:KBDL-VAL-012:Validation evidence,KBDL-VAL-012:Validation evidence,UNRESOLVED_FIELD_SOURCE,Resolved evidence/classification relationship
LOCATION_MISMATCH:KBDL-A11Y-005,KBDL-A11Y-005,LOCATION_MISMATCH,derived accessibility.md#10-reading-and-focus-order; ledger accessibility.md#10-reading-and-focus-order; responsive.md#12-source-order-and-reading-order
LOCATION_MISMATCH:KBDL-A11Y-010,KBDL-A11Y-010,LOCATION_MISMATCH,derived accessibility.md#15-focus-not-obscured; ledger accessibility.md#15-focus-not-obscured; responsive.md#18-sticky-and-fixed-regions
LOCATION_MISMATCH:KBDL-A11Y-015,KBDL-A11Y-015,LOCATION_MISMATCH,derived accessibility.md#20-orientation; ledger accessibility.md#20-orientation; responsive.md#20-orientation-changes
LOCATION_MISMATCH:KBDL-A11Y-021,KBDL-A11Y-021,LOCATION_MISMATCH,derived accessibility.md#25-target-sizing-and-spacing; ledger accessibility.md#25-target-sizing-and-spacing; accessibility.md#49-accessibility-decision-packet
LOCATION_MISMATCH:KBDL-A11Y-035,KBDL-A11Y-035,LOCATION_MISMATCH,derived accessibility.md#39-screen-reader-behavior; ledger accessibility.md#39-screen-reader-behavior; accessibility.md#49-accessibility-decision-packet
LOCATION_MISMATCH:KBDL-CMP-001,KBDL-CMP-001,LOCATION_MISMATCH,derived components-core.md#6-shared-component-contract; ledger components-core.md#6-shared-component-contract; components-core.md#7-component-anatomy-model
LOCATION_MISMATCH:KBDL-CMP-004,KBDL-CMP-004,LOCATION_MISMATCH,derived components-core.md#8-component-state-model; ledger components-core.md#8-component-state-model; components-core.md#9-interaction-state-priority
LOCATION_MISMATCH:KBDL-CMP-015,KBDL-CMP-015,LOCATION_MISMATCH,derived components-core.md#201-button; ledger components-core.md#201-button; components-core.md#35-kbdl-007-decision-packet
LOCATION_MISMATCH:KBDL-CMP-020,KBDL-CMP-020,LOCATION_MISMATCH,derived components-core.md#205-button-group; ledger components-core.md#205-button-group; components-core.md#35-kbdl-007-decision-packet
LOCATION_MISMATCH:KBDL-CMP-054,KBDL-CMP-054,LOCATION_MISMATCH,derived components-system.md#91-container-surface; ledger components-system.md#91-container-surface; components-system.md#92-panel
LOCATION_MISMATCH:KBDL-CMP-057,KBDL-CMP-057,LOCATION_MISMATCH,derived components-system.md#10-overlay-architecture; ledger components-system.md#10-overlay-architecture; components-system.md#112-popover-or-non-modal-dialog
LOCATION_MISMATCH:KBDL-CMP-058,KBDL-CMP-058,LOCATION_MISMATCH,derived components-system.md#10-overlay-architecture; ledger components-system.md#10-overlay-architecture; components-system.md#20-focus-and-modality
LOCATION_MISMATCH:KBDL-CMP-059,KBDL-CMP-059,LOCATION_MISMATCH,derived components-system.md#10-overlay-architecture; ledger components-system.md#10-overlay-architecture; components-system.md#21-dismissal-and-persistence
LOCATION_MISMATCH:KBDL-CMP-060,KBDL-CMP-060,LOCATION_MISMATCH,derived components-system.md#10-overlay-architecture; ledger components-system.md#10-overlay-architecture; components-system.md#31-theme-and-motion-validation-matrix
LOCATION_MISMATCH:KBDL-CMP-061,KBDL-CMP-061,LOCATION_MISMATCH,derived components-system.md#13-feedback-architecture; ledger components-system.md#13-feedback-architecture; components-system.md#15-system-state-architecture
LOCATION_MISMATCH:KBDL-CMP-062,KBDL-CMP-062,LOCATION_MISMATCH,derived components-system.md#8-surface-architecture; ledger components-system.md#8-surface-architecture; components-system.md#17-complex-presentation-architecture
LOCATION_MISMATCH:KBDL-CMP-067,KBDL-CMP-067,LOCATION_MISMATCH,derived components-system.md#93-card; ledger components-system.md#93-card; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-069,KBDL-CMP-069,LOCATION_MISMATCH,derived components-system.md#94-accordion-surface; ledger components-system.md#94-accordion-surface; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-070,KBDL-CMP-070,LOCATION_MISMATCH,derived components-system.md#95-static-data-table; ledger components-system.md#95-static-data-table; components-system.md#181-interactive-grid
LOCATION_MISMATCH:KBDL-CMP-071,KBDL-CMP-071,LOCATION_MISMATCH,derived components-system.md#10-overlay-architecture; ledger components-system.md#10-overlay-architecture; components-system.md#115-dialog; components-system.md#116-modal-dialog
LOCATION_MISMATCH:KBDL-CMP-073,KBDL-CMP-073,LOCATION_MISMATCH,derived components-system.md#111-tooltip; ledger components-system.md#111-tooltip; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-074,KBDL-CMP-074,LOCATION_MISMATCH,derived components-system.md#112-popover-or-non-modal-dialog; ledger components-system.md#112-popover-or-non-modal-dialog; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-076,KBDL-CMP-076,LOCATION_MISMATCH,derived components-system.md#113-menu-surface; ledger components-system.md#113-menu-surface; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-080,KBDL-CMP-080,LOCATION_MISMATCH,derived components-system.md#116-modal-dialog; ledger components-system.md#116-modal-dialog; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-083,KBDL-CMP-083,LOCATION_MISMATCH,derived components-system.md#118-drawer-and-sheet; ledger components-system.md#118-drawer-and-sheet; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-085,KBDL-CMP-085,LOCATION_MISMATCH,derived components-system.md#12-overlay-layering-and-nesting; ledger components-system.md#12-overlay-layering-and-nesting; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-089,KBDL-CMP-089,LOCATION_MISMATCH,derived components-system.md#143-banner; ledger components-system.md#143-banner; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-091,KBDL-CMP-091,LOCATION_MISMATCH,derived components-system.md#144-toast-or-snackbar; ledger components-system.md#144-toast-or-snackbar; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-099,KBDL-CMP-099,LOCATION_MISMATCH,derived components-system.md#162-empty-state; ledger components-system.md#162-empty-state; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-102,KBDL-CMP-102,LOCATION_MISMATCH,derived components-system.md#164-error-state; ledger components-system.md#164-error-state; components-system.md#168-maintenance-unavailable-and-degraded-state; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-105,KBDL-CMP-105,LOCATION_MISMATCH,derived components-system.md#181-interactive-grid; ledger components-system.md#181-interactive-grid; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-106,KBDL-CMP-106,LOCATION_MISMATCH,derived components-system.md#182-tree-and-treegrid; ledger components-system.md#182-tree-and-treegrid; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-108,KBDL-CMP-108,LOCATION_MISMATCH,derived components-system.md#183-carousel; ledger components-system.md#183-carousel; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-110,KBDL-CMP-110,LOCATION_MISMATCH,derived components-system.md#184-data-visualization; ledger components-system.md#184-data-visualization; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CMP-111,KBDL-CMP-111,LOCATION_MISMATCH,derived components-system.md#19-responsive-transformation-policy; ledger components-system.md#19-responsive-transformation-policy; components-system.md#33-kbdl-008-decision-packet
LOCATION_MISMATCH:KBDL-CUS-011,KBDL-CUS-011,LOCATION_MISMATCH,derived customization.md#10-impact-assessment; ledger customization.md#10-impact-assessment; customization.md#14-validation-and-evidence-planning
LOCATION_MISMATCH:KBDL-CUS-029,KBDL-CUS-029,LOCATION_MISMATCH,derived customization.md#15-review-expiry-change-and-rollback; ledger customization.md#15-review-expiry-change-and-rollback; customization.md#24-content-and-open-brand-expression
LOCATION_MISMATCH:KBDL-FND-002,KBDL-FND-002,LOCATION_MISMATCH,derived foundations/color.md#24-status-roles; ledger foundations/color.md#24-status-roles; foundations/iconography-media.md#11-required-principles-approved
LOCATION_MISMATCH:KBDL-GOV-001,KBDL-GOV-001,LOCATION_MISMATCH,derived governance.md#kbdl-governance-and-change-control; ledger governance.md#kbdl-gov-001--specification-architecture-is-established
LOCATION_MISMATCH:KBDL-GOV-002,KBDL-GOV-002,LOCATION_MISMATCH,derived governance.md#kbdl-gov-001--specification-architecture-is-established; ledger governance.md#kbdl-gov-002--accessibility-requirements-are-protected
LOCATION_MISMATCH:KBDL-GOV-003,KBDL-GOV-003,LOCATION_MISMATCH,derived governance.md#kbdl-gov-002--accessibility-requirements-are-protected; ledger governance.md#kbdl-gov-003--documentation-governance-process
LOCATION_MISMATCH:KBDL-PRN-001,KBDL-PRN-001,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#1-identity-statement
LOCATION_MISMATCH:KBDL-PRN-002,KBDL-PRN-002,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#4-relationship-between-luxury-and-utility
LOCATION_MISMATCH:KBDL-PRN-003,KBDL-PRN-003,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#6-core-principles
LOCATION_MISMATCH:KBDL-PRN-004,KBDL-PRN-004,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#7-visual-consistency
LOCATION_MISMATCH:KBDL-PRN-005,KBDL-PRN-005,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#5-stable-and-variable-identity-elements
LOCATION_MISMATCH:KBDL-PRN-006,KBDL-PRN-006,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#8-design-decision-hierarchy
LOCATION_MISMATCH:KBDL-PRN-007,KBDL-PRN-007,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#9-profile-level-interpretation
LOCATION_MISMATCH:KBDL-PRN-008,KBDL-PRN-008,LOCATION_MISMATCH,derived principles.md#12-normative-requirements; ledger principles.md#10-conforming-design-directions; principles.md#11-non-conforming-design-directions
LOCATION_MISMATCH:KBDL-PRO-001,KBDL-PRO-001,LOCATION_MISMATCH,derived profiles.md#5-profile-architecture; ledger profiles.md#5-profile-architecture; profiles.md#9-cross-profile-invariants
